Serial,Count,TYPE,X,Y
3456,1,PROPERTY,-90.37577725,38.71463271
3457,1,PROPERTY,-90.37572079,38.67413552
3458,1,PROPERTY,-90.37572079,38.67413552
3459,1,PROPERTY,-90.37572079,38.67413552
3460,1,PROPERTY,-90.37572079,38.67413552
3461,1,PROPERTY,-90.37572079,38.67413552
3462,1,PROPERTY,-90.37560984,38.50950763
3463,1,PERSON,-90.37560984,38.50950763
3464,1,PROPERTY,-90.37558249,38.51831434
3465,1,PROPERTY,-90.37556972,38.60611235
3466,1,PROPERTY,-90.37556972,38.60611235
3467,1,PROPERTY,-90.37552509,38.53854471
3468,1,PROPERTY,-90.3754752,38.58462846
3469,1,PROPERTY,-90.37543774,38.46199367
3470,1,PROPERTY,-90.37540798,38.5809506
3471,1,PROPERTY,-90.37531197,38.52825612
3472,1,PROPERTY,-90.37528342,38.50715348
3473,1,PROPERTY,-90.37526893,38.50978064
3474,1,PROPERTY,-90.37514102,38.68262583
3475,1,PROPERTY,-90.37506444,38.49319812
3476,1,PROPERTY,-90.37497063,38.51001953
3477,1,PROPERTY,-90.37497063,38.51001953
3478,1,PROPERTY,-90.37497063,38.51001953
3479,1,PROPERTY,-90.37489338,38.54066335
3480,1,PROPERTY,-90.37484819,38.68425996
3481,1,PROPERTY,-90.37482679,38.68439413
3482,1,PROPERTY,-90.37481001,38.53972731
3483,1,PROPERTY,-90.37476319,38.53999188
3484,1,PROPERTY,-90.37467728,38.50638498
3485,1,PROPERTY,-90.37452292,38.71335238
3486,1,PROPERTY,-90.37452292,38.71335238
3487,1,PROPERTY,-90.37451583,38.71941546
3488,1,PROPERTY,-90.37451583,38.71941546
3489,1,PROPERTY,-90.37449325,38.60651875
3490,1,PROPERTY,-90.37449325,38.60651875
3491,1,PROPERTY,-90.37438234,38.48696046
3492,1,PROPERTY,-90.37428603,38.71479059
3493,1,PROPERTY,-90.37417263,38.61142657
3494,1,PROPERTY,-90.37403547,38.57980897
3495,1,PROPERTY,-90.37401628,38.51014259
3496,1,PROPERTY,-90.37401628,38.51014259
3497,1,PROPERTY,-90.37401628,38.51014259
3498,1,PROPERTY,-90.37391781,38.67413734
3499,1,PROPERTY,-90.37391781,38.67413734
3500,1,PERSON,-90.37391781,38.67413734
3501,1,PROPERTY,-90.37391781,38.67413734
3502,1,PROPERTY,-90.37391781,38.67413734
3503,1,PROPERTY,-90.37391781,38.67413734
3504,1,PROPERTY,-90.37391781,38.67413734
3505,1,PROPERTY,-90.37391781,38.67413734
3506,1,PROPERTY,-90.37391781,38.67413734
3507,1,PROPERTY,-90.37391781,38.67413734
3508,1,PROPERTY,-90.37391781,38.67413734
3509,1,PROPERTY,-90.37391781,38.67413734
3510,1,PROPERTY,-90.37376788,38.6410565
3511,1,PROPERTY,-90.37356968,38.67407964
3512,1,PROPERTY,-90.37342024,38.64113547
3513,1,PROPERTY,-90.37339249,38.676767
3514,1,PROPERTY,-90.37335744,38.58293888
3515,1,PROPERTY,-90.37334478,38.7231361
3516,1,PROPERTY,-90.3733301,38.64322404
3517,1,PERSON,-90.37332981,38.71426138
3518,1,PROPERTY,-90.37332549,38.57361523
3519,1,PROPERTY,-90.37328386,38.51068891
3520,1,PERSON,-90.37324276,38.71436359
3521,1,PERSON,-90.37324183,38.71389229
3522,1,PROPERTY,-90.37313664,38.71143084
3523,1,PROPERTY,-90.37311497,38.51199236
3524,1,PROPERTY,-90.37311497,38.51199236
3525,1,PROPERTY,-90.37302092,38.65360864
3526,1,PROPERTY,-90.37300697,38.71230274
3527,1,PERSON,-90.37300697,38.71230274
3528,1,PROPERTY,-90.37297281,38.6631249
3529,1,PROPERTY,-90.37296873,38.72292243
3530,1,PROPERTY,-90.37295044,38.65612317
3531,1,PERSON,-90.37282889,38.71678842
3532,1,PERSON,-90.37272292,38.461534
3533,1,PROPERTY,-90.37271382,38.46158758
3534,1,PROPERTY,-90.37261192,38.65227053
3535,1,PROPERTY,-90.37260698,38.71925758
3536,1,PROPERTY,-90.37257946,38.6760615
3537,1,PROPERTY,-90.37254974,38.60179462
3538,1,PROPERTY,-90.37253215,38.7192507
3539,1,PROPERTY,-90.37247959,38.49123838
3540,1,PROPERTY,-90.37242086,38.47423931
3541,1,PROPERTY,-90.37231111,38.72249222
3542,1,PROPERTY,-90.37231111,38.72249222
3543,1,PROPERTY,-90.37231111,38.72249222
3544,1,PROPERTY,-90.37229674,38.66455657
3545,1,PROPERTY,-90.37226081,38.53791236
3546,1,PROPERTY,-90.37223283,38.71922318
3547,1,PERSON,-90.37221769,38.51669672
3548,1,PROPERTY,-90.37219542,38.71921974
3549,1,PROPERTY,-90.37218352,38.5119091
3550,1,PROPERTY,-90.37218352,38.5119091
3551,1,PERSON,-90.37182513,38.71380501
3552,1,PROPERTY,-90.37181859,38.72264751
3553,1,PERSON,-90.3718008,38.72118109
3554,1,PROPERTY,-90.37179711,38.72461125
3555,1,PROPERTY,-90.37178581,38.7222023
3556,1,PROPERTY,-90.37175101,38.50580237
3557,1,PROPERTY,-90.37174959,38.66900014
3558,1,PROPERTY,-90.371742,38.72152846
3559,1,PERSON,-90.3717324,38.72117398
3560,1,PROPERTY,-90.37171835,38.72216507
3561,1,PERSON,-90.37171035,38.72130424
3562,1,PROPERTY,-90.3716979,38.72178899
3563,1,PERSON,-90.3716832,38.72187583
3564,1,PERSON,-90.3716736,38.72152135
3565,1,PERSON,-90.3716589,38.72160819
3566,1,PROPERTY,-90.3716589,38.72160819
3567,1,PERSON,-90.37165382,38.49030544
3568,1,PERSON,-90.37165382,38.49030544
3569,1,PROPERTY,-90.37163765,38.71185651
3570,1,PROPERTY,-90.37160448,38.72213527
3571,1,PROPERTY,-90.37158311,38.71222582
3572,1,PROPERTY,-90.37157278,38.46316872
3573,1,PROPERTY,-90.37152425,38.4735074
3574,1,PROPERTY,-90.3714008,38.46362608
3575,1,PROPERTY,-90.37120912,38.72188616
3576,1,PROPERTY,-90.37117924,38.54122695
3577,1,PROPERTY,-90.37112262,38.48010401
3578,1,PROPERTY,-90.37107959,38.6233021
3579,1,PERSON,-90.37097673,38.72420256
3580,1,PROPERTY,-90.37084487,38.71641992
3581,1,PROPERTY,-90.37082494,38.52850969
3582,1,PROPERTY,-90.37078787,38.57930747
3583,1,PROPERTY,-90.37060036,38.67971971
3584,1,PROPERTY,-90.37058962,38.72840367
3585,1,PROPERTY,-90.3705711,38.66390743
3586,1,PROPERTY,-90.37049107,38.6269626
3587,1,PROPERTY,-90.370362,38.629833
3588,1,PROPERTY,-90.3703091,38.72831945
3589,1,PROPERTY,-90.37024714,38.72641338
3590,1,PROPERTY,-90.37024459,38.62688249
3591,1,PROPERTY,-90.37023469,38.67412879
3592,1,PERSON,-90.37023469,38.67412879
3593,1,PROPERTY,-90.37021622,38.72143398
3594,1,PROPERTY,-90.37018057,38.5159015
3595,1,PROPERTY,-90.37011465,38.71393701
3596,1,PROPERTY,-90.37006462,38.71381628
3597,1,PROPERTY,-90.37004796,38.72528782
3598,1,PROPERTY,-90.37004684,38.54266583
3599,1,PROPERTY,-90.37003713,38.71441676
3600,1,PROPERTY,-90.36998868,38.71471661
3601,1,PROPERTY,-90.36998868,38.71471661
3602,1,PROPERTY,-90.36988147,38.7149497
3603,1,PROPERTY,-90.36981825,38.7180747
3604,1,PROPERTY,-90.36974413,38.66094321
3605,1,PROPERTY,-90.36974104,38.72118146
3606,1,PERSON,-90.36974104,38.72118146
3607,1,PROPERTY,-90.36967549,38.67412838
3608,1,PROPERTY,-90.36967549,38.67412838
3609,1,PROPERTY,-90.36967549,38.67412838
3610,1,PROPERTY,-90.36953504,38.5913207
3611,1,PROPERTY,-90.36953343,38.6594884
3612,1,PROPERTY,-90.36951745,38.66052173
3613,1,PERSON,-90.36948379,38.72036718
3614,1,PROPERTY,-90.3694825,38.72706192
3615,1,PROPERTY,-90.3694825,38.72706192
3616,1,PROPERTY,-90.36944315,38.54129659
3617,1,PROPERTY,-90.36944269,38.54095422
3618,1,PROPERTY,-90.36942057,38.6611025
3619,1,PROPERTY,-90.36936058,38.71938482
3620,1,PROPERTY,-90.36932907,38.67280592
3621,1,PROPERTY,-90.36922414,38.72084082
3622,1,PERSON,-90.36920919,38.54238064
3623,1,PROPERTY,-90.36918036,38.72449999
3624,1,PROPERTY,-90.36913896,38.71755324
3625,1,PROPERTY,-90.36913896,38.71755324
3626,1,PROPERTY,-90.36907334,38.59764584
3627,1,PROPERTY,-90.36905,38.46220351
3628,1,PROPERTY,-90.36903609,38.49826014
3629,1,PROPERTY,-90.36901474,38.6331669
3630,1,PROPERTY,-90.36900937,38.5865347
3631,1,PROPERTY,-90.36898367,38.72073854
3632,1,PERSON,-90.36894249,38.54216747
3633,1,PERSON,-90.36893674,38.51560029
3634,1,PROPERTY,-90.36880669,38.58144234
3635,1,PROPERTY,-90.36879064,38.59993419
3636,1,PROPERTY,-90.36875189,38.58644786
3637,1,PROPERTY,-90.36868032,38.72443904
3638,1,PROPERTY,-90.36860099,38.72251168
3639,1,PROPERTY,-90.36851578,38.72046501
3640,1,PROPERTY,-90.36851578,38.72046501
3641,1,PROPERTY,-90.36851578,38.72046501
3642,1,PROPERTY,-90.36851578,38.72046501
3643,1,PROPERTY,-90.36851578,38.72046501
3644,1,PERSON,-90.36851578,38.72046501
3645,1,PERSON,-90.36851578,38.72046501
3646,1,PROPERTY,-90.36851578,38.72046501
3647,1,PROPERTY,-90.36851578,38.72046501
3648,1,PROPERTY,-90.36850904,38.72387036
3649,1,PROPERTY,-90.36846362,38.587339
3650,1,PROPERTY,-90.36842548,38.48633774
3651,1,PROPERTY,-90.36840435,38.60842792
3652,1,PROPERTY,-90.36835519,38.72432009
3653,1,PERSON,-90.36834434,38.72044134
3654,1,PROPERTY,-90.36834434,38.72044134
3655,1,PROPERTY,-90.36833427,38.67927582
3656,1,PROPERTY,-90.36833427,38.67927582
3657,1,PROPERTY,-90.36823034,38.53716658
3658,1,PROPERTY,-90.36821883,38.50580796
3659,1,PROPERTY,-90.36820689,38.64124926
3660,1,PROPERTY,-90.36810189,38.71707184
3661,1,PROPERTY,-90.36800729,38.7202676
3662,1,PROPERTY,-90.36800729,38.7202676
3663,1,PROPERTY,-90.36800729,38.7202676
3664,1,PROPERTY,-90.36800729,38.7202676
3665,1,PROPERTY,-90.36800729,38.7202676
3666,1,PROPERTY,-90.36800513,38.67412557
3667,1,PROPERTY,-90.36792303,38.7186533
3668,1,PROPERTY,-90.36788724,38.51478264
3669,1,PERSON,-90.36786261,38.6554285
3670,1,PROPERTY,-90.36777811,38.62822988
3671,1,PERSON,-90.36773391,38.46383183
3672,1,PROPERTY,-90.36755337,38.71330887
3673,1,PROPERTY,-90.36753335,38.50604215
3674,1,PROPERTY,-90.36752721,38.67035609
3675,1,PROPERTY,-90.3675134,38.5738001
3676,1,PROPERTY,-90.36744041,38.72723519
3677,1,PROPERTY,-90.36738618,38.71340978
3678,1,PROPERTY,-90.36737831,38.48459533
3679,1,PROPERTY,-90.3673459,38.71408916
3680,1,PROPERTY,-90.3672889,38.71401152
3681,1,PERSON,-90.36725972,38.71419204
3682,1,PROPERTY,-90.36723694,38.52997638
3683,1,PROPERTY,-90.36710542,38.58150359
3684,1,PROPERTY,-90.36710517,38.58192616
3685,1,PROPERTY,-90.36703737,38.52342185
3686,1,PROPERTY,-90.36703576,38.51378131
3687,1,PROPERTY,-90.3669747,38.53549949
3688,1,PROPERTY,-90.36696308,38.52350876
3689,1,PROPERTY,-90.36695995,38.52299334
3690,1,PERSON,-90.36695691,38.52295659
3691,1,PERSON,-90.36695691,38.52295659
3692,1,PROPERTY,-90.36694336,38.73055136
3693,1,PROPERTY,-90.36692375,38.5246835
3694,1,PROPERTY,-90.36691096,38.7167795
3695,1,PROPERTY,-90.36687728,38.71963739
3696,1,PROPERTY,-90.36687649,38.71970098
3697,1,PROPERTY,-90.36687649,38.71970098
3698,1,PROPERTY,-90.36687649,38.71970098
3699,1,PROPERTY,-90.36687649,38.71970098
3700,1,PROPERTY,-90.36687649,38.71970098
3701,1,PERSON,-90.36686259,38.67407022
3702,1,PROPERTY,-90.36686259,38.67407022
3703,1,PROPERTY,-90.36686259,38.67407022
3704,1,PROPERTY,-90.36686132,38.66206436
3705,1,PROPERTY,-90.36685029,38.64389422
3706,1,PROPERTY,-90.36685029,38.64389422
3707,1,PROPERTY,-90.36684714,38.71968642
3708,1,PROPERTY,-90.36684714,38.71968642
3709,1,PROPERTY,-90.36684714,38.71968642
3710,1,PERSON,-90.36684714,38.71968642
3711,1,PROPERTY,-90.36684714,38.71968642
3712,1,PROPERTY,-90.36675524,38.64479219
3713,1,PROPERTY,-90.36673332,38.66882612
3714,1,PROPERTY,-90.36673183,38.54078919
3715,1,PROPERTY,-90.3667294,38.5240461
3716,1,PROPERTY,-90.3667208,38.66211808
3717,1,PROPERTY,-90.36668826,38.66249138
3718,1,PROPERTY,-90.36665697,38.72352656
3719,1,PROPERTY,-90.36664834,38.72355314
3720,1,PROPERTY,-90.36660799,38.6664505
3721,1,PROPERTY,-90.36658295,38.71955533
3722,1,PROPERTY,-90.36645204,38.738252
3723,1,PERSON,-90.36632314,38.73952126
3724,1,PROPERTY,-90.36621265,38.66249277
3725,1,PERSON,-90.36616153,38.71926693
3726,1,PERSON,-90.36605639,38.71456988
3727,1,PROPERTY,-90.36603701,38.52626866
3728,1,PROPERTY,-90.36603701,38.52626866
3729,1,PROPERTY,-90.36603701,38.52626866
3730,1,PROPERTY,-90.36602655,38.52453975
3731,1,PROPERTY,-90.36600573,38.52534878
3732,1,PROPERTY,-90.36600573,38.52534878
3733,1,PROPERTY,-90.36595914,38.71922218
3734,1,PROPERTY,-90.36595914,38.71922218
3735,1,PROPERTY,-90.36595914,38.71922218
3736,1,PROPERTY,-90.36595914,38.71922218
3737,1,PROPERTY,-90.36595914,38.71922218
3738,1,PERSON,-90.36595914,38.71922218
3739,1,PROPERTY,-90.36595914,38.71922218
3740,1,PROPERTY,-90.36595914,38.71922218
3741,1,PERSON,-90.36595914,38.71922218
3742,1,PROPERTY,-90.36595914,38.71922218
3743,1,PROPERTY,-90.36595914,38.71922218
3744,1,PROPERTY,-90.36594352,38.72263083
3745,1,PROPERTY,-90.36590231,38.5894934
3746,1,PROPERTY,-90.3658455,38.72181261
3747,1,PROPERTY,-90.36581636,38.52622072
3748,1,PROPERTY,-90.36572067,38.72331499
3749,1,PERSON,-90.36571262,38.51057387
3750,1,PERSON,-90.36571262,38.51057387
3751,1,PERSON,-90.36556561,38.71964614
3752,1,PROPERTY,-90.36556467,38.71942825
3753,1,PROPERTY,-90.36555384,38.71952665
3754,1,PERSON,-90.36552114,38.66683221
3755,1,PROPERTY,-90.36539246,38.52085797
3756,1,PROPERTY,-90.36539246,38.52085797
3757,1,PROPERTY,-90.36530474,38.50649714
3758,1,PROPERTY,-90.36529232,38.53557154
3759,1,PROPERTY,-90.36527583,38.60254912
3760,1,PROPERTY,-90.36527043,38.5259443
3761,1,PROPERTY,-90.36527043,38.5259443
3762,1,PROPERTY,-90.36524754,38.67413669
3763,1,PROPERTY,-90.36519026,38.7106007
3764,1,PROPERTY,-90.36518523,38.72175167
3765,1,PROPERTY,-90.36507454,38.71387478
3766,1,PROPERTY,-90.36498043,38.68026841
3767,1,PROPERTY,-90.36487853,38.6283497
3768,1,PROPERTY,-90.36484942,38.52000771
3769,1,PROPERTY,-90.36482914,38.72650469
3770,1,PROPERTY,-90.36481236,38.76200064
3771,1,PERSON,-90.36472197,38.67414254
3772,1,PROPERTY,-90.36470281,38.52582279
3773,1,PROPERTY,-90.3647015,38.61314592
3774,1,PERSON,-90.36467246,38.59412785
3775,1,PROPERTY,-90.36458628,38.57726758
3776,1,PROPERTY,-90.36457795,38.71897556
3777,1,PROPERTY,-90.36457612,38.51987396
3778,1,PROPERTY,-90.36456073,38.72714471
3779,1,PROPERTY,-90.36453172,38.71685161
3780,1,PROPERTY,-90.36453172,38.71685161
3781,1,PROPERTY,-90.36452225,38.71888501
3782,1,PROPERTY,-90.36449237,38.71908137
3783,1,PROPERTY,-90.36444853,38.71834312
3784,1,PROPERTY,-90.36443738,38.61497899
3785,1,PROPERTY,-90.36443738,38.61497899
3786,1,PROPERTY,-90.3644361,38.53387542
3787,1,PROPERTY,-90.36436464,38.72717941
3788,1,PROPERTY,-90.36434236,38.51651897
3789,1,PROPERTY,-90.36434144,38.58687917
3790,1,PROPERTY,-90.36433403,38.47331974
3791,1,PROPERTY,-90.36432465,38.67379024
3792,1,PROPERTY,-90.36432465,38.67379024
3793,1,PROPERTY,-90.36432465,38.67379024
3794,1,PROPERTY,-90.36432465,38.67379024
3795,1,PROPERTY,-90.36432465,38.67379024
3796,1,PROPERTY,-90.3642601,38.73008968
3797,1,PROPERTY,-90.36422632,38.7384708
3798,1,PERSON,-90.36413364,38.57942786
3799,1,PERSON,-90.36413364,38.57942786
3800,1,PERSON,-90.36413364,38.57942786
3801,1,PROPERTY,-90.36411795,38.59419854
3802,1,PROPERTY,-90.3640365,38.60641826
3803,1,PERSON,-90.3640344,38.71344069
3804,1,PERSON,-90.3640344,38.71344069
3805,1,PERSON,-90.3640344,38.71344069
3806,1,PROPERTY,-90.3640318,38.57193341
3807,1,PROPERTY,-90.36401573,38.4856451
3808,1,PERSON,-90.36400589,38.72163456
3809,1,PROPERTY,-90.3639583,38.7208956
3810,1,PROPERTY,-90.36392129,38.71372891
3811,1,PERSON,-90.36383066,38.67898702
3812,1,PROPERTY,-90.36381685,38.58891497
3813,1,PROPERTY,-90.3638162,38.60791257
3814,1,PROPERTY,-90.3638162,38.60791257
3815,1,PROPERTY,-90.36376206,38.51920356
3816,1,PROPERTY,-90.36353269,38.67415022
3817,1,PROPERTY,-90.3634635,38.71711851
3818,1,PROPERTY,-90.36346318,38.72623529
3819,1,PROPERTY,-90.36346318,38.72623529
3820,1,PROPERTY,-90.36335459,38.48582689
3821,1,PROPERTY,-90.36334594,38.59824298
3822,1,PERSON,-90.3633457,38.59824192
3823,1,PROPERTY,-90.36332075,38.60958784
3824,1,PROPERTY,-90.36324361,38.72954735
3825,1,PERSON,-90.36322541,38.71189117
3826,1,PROPERTY,-90.36313276,38.59303284
3827,1,PROPERTY,-90.36313276,38.59303284
3828,1,PROPERTY,-90.36309538,38.52381728
3829,1,PROPERTY,-90.36308178,38.52671503
3830,1,PERSON,-90.36307044,38.52379673
3831,1,PROPERTY,-90.36305849,38.54202851
3832,1,PROPERTY,-90.36302351,38.62895073
3833,1,PROPERTY,-90.36301062,38.52719409
3834,1,PROPERTY,-90.36301062,38.52719409
3835,1,PROPERTY,-90.36301062,38.52719409
3836,1,PROPERTY,-90.36301062,38.52719409
3837,1,PROPERTY,-90.36301062,38.52719409
3838,1,PROPERTY,-90.36301062,38.52719409
3839,1,PROPERTY,-90.36301048,38.52722404
3840,1,PROPERTY,-90.36301048,38.52722404
3841,1,PROPERTY,-90.36301048,38.52722404
3842,1,PROPERTY,-90.36301048,38.52722404
3843,1,PROPERTY,-90.36301048,38.52722404
3844,1,PROPERTY,-90.36301048,38.52722404
3845,1,PROPERTY,-90.36301048,38.52722404
3846,1,PROPERTY,-90.36301048,38.52722404
3847,1,PERSON,-90.3629422,38.67765189
3848,1,PROPERTY,-90.36290058,38.59343022
3849,1,PROPERTY,-90.36288571,38.46713247
3850,1,PROPERTY,-90.3628788,38.52559895
3851,1,PROPERTY,-90.3628788,38.52559895
3852,1,PROPERTY,-90.3628788,38.52559895
3853,1,PROPERTY,-90.3628788,38.52559895
3854,1,PROPERTY,-90.36285339,38.67850364
3855,1,PROPERTY,-90.36285339,38.67850364
3856,1,PERSON,-90.36284741,38.730206
3857,1,PROPERTY,-90.36282773,38.71353219
3858,1,PROPERTY,-90.36278793,38.71281327
3859,1,PROPERTY,-90.36278412,38.65733533
3860,1,PROPERTY,-90.36271201,38.52556315
3861,1,PROPERTY,-90.36258307,38.53281714
3862,1,PERSON,-90.36255205,38.6115947
3863,1,PERSON,-90.36254385,38.59981067
3864,1,PROPERTY,-90.36251133,38.65339348
3865,1,PROPERTY,-90.36250928,38.57633755
3866,1,PERSON,-90.36245132,38.61162536
3867,1,PROPERTY,-90.36241167,38.71724706
3868,1,PROPERTY,-90.36240683,38.57078014
3869,1,PROPERTY,-90.36239716,38.52013316
3870,1,PROPERTY,-90.36238415,38.49003314
3871,1,PROPERTY,-90.36238415,38.49003314
3872,1,PROPERTY,-90.3622404,38.52359964
3873,1,PROPERTY,-90.3622404,38.52359964
3874,1,PROPERTY,-90.3622404,38.52359964
3875,1,PROPERTY,-90.3621059,38.71274233
3876,1,PROPERTY,-90.36210084,38.52070575
3877,1,PROPERTY,-90.36210084,38.52070575
3878,1,PROPERTY,-90.36210084,38.52070575
3879,1,PROPERTY,-90.36209523,38.7106473
3880,1,PROPERTY,-90.36206716,38.72214932
3881,1,PERSON,-90.36204479,38.71096107
3882,1,PROPERTY,-90.36203388,38.71102863
3883,1,PERSON,-90.36199706,38.58158173
3884,1,PROPERTY,-90.36197798,38.46359195
3885,1,PROPERTY,-90.36194613,38.52109513
3886,1,PROPERTY,-90.36193059,38.59332831
3887,1,PROPERTY,-90.36193059,38.59332831
3888,1,PROPERTY,-90.36191104,38.71272206
3889,1,PROPERTY,-90.36182974,38.52117493
3890,1,PROPERTY,-90.36181394,38.60410359
3891,1,PERSON,-90.36181194,38.70275159
3892,1,PROPERTY,-90.36157242,38.71271425
3893,1,PROPERTY,-90.36150087,38.71341933
3894,1,PROPERTY,-90.36149241,38.52988148
3895,1,PROPERTY,-90.36149111,38.71302325
3896,1,PROPERTY,-90.36147692,38.52516052
3897,1,PROPERTY,-90.36144193,38.62295849
3898,1,PROPERTY,-90.36141442,38.54147528
3899,1,PROPERTY,-90.36138764,38.58897125
3900,1,PROPERTY,-90.36138764,38.58897125
3901,1,PROPERTY,-90.36137349,38.59361346
3902,1,PROPERTY,-90.3612176,38.71781417
3903,1,PROPERTY,-90.3612176,38.71781417
3904,1,PROPERTY,-90.36112631,38.64039281
3905,1,PROPERTY,-90.36112204,38.5221448
3906,1,PROPERTY,-90.36108671,38.72780249
3907,1,PROPERTY,-90.36093606,38.53067379
3908,1,PROPERTY,-90.36092786,38.71262686
3909,1,PROPERTY,-90.36091339,38.46451896
3910,1,PROPERTY,-90.36091339,38.46451896
3911,1,PROPERTY,-90.36075303,38.57445729
3912,1,PROPERTY,-90.36074194,38.63925081
3913,1,PROPERTY,-90.36072258,38.64216725
3914,1,PERSON,-90.36070081,38.72520071
3915,1,PROPERTY,-90.36063363,38.71046869
3916,1,PROPERTY,-90.36062688,38.51500215
3917,1,PROPERTY,-90.3605075,38.71033514
3918,1,PERSON,-90.3605075,38.71033514
3919,1,PROPERTY,-90.36042617,38.71141116
3920,1,PROPERTY,-90.36042617,38.71141116
3921,1,PROPERTY,-90.36041391,38.51622781
3922,1,PROPERTY,-90.36038291,38.49325065
3923,1,PROPERTY,-90.36036224,38.71033569
3924,1,PROPERTY,-90.3603518,38.47814534
3925,1,PERSON,-90.36033076,38.71744188
3926,1,PROPERTY,-90.36029444,38.71224977
3927,1,PROPERTY,-90.36029444,38.71224977
3928,1,PROPERTY,-90.36028127,38.71233364
3929,1,PERSON,-90.36027511,38.71259407
3930,1,PERSON,-90.36025475,38.73737585
3931,1,PROPERTY,-90.36025475,38.73737585
3932,1,PROPERTY,-90.36025475,38.73737585
3933,1,PROPERTY,-90.36025475,38.73737585
3934,1,PROPERTY,-90.36025475,38.73737585
3935,1,PROPERTY,-90.36025475,38.73737585
3936,1,PROPERTY,-90.36025475,38.73737585
3937,1,PROPERTY,-90.36025475,38.73737585
3938,1,PROPERTY,-90.36025475,38.73737585
3939,1,PROPERTY,-90.36024371,38.52628279
3940,1,PROPERTY,-90.36024371,38.52628279
3941,1,PROPERTY,-90.36024371,38.52628279
3942,1,PROPERTY,-90.36024371,38.52628279
3943,1,PROPERTY,-90.36024371,38.52628279
3944,1,PROPERTY,-90.36015861,38.7131521
3945,1,PERSON,-90.36006794,38.71135027
3946,1,PROPERTY,-90.36006477,38.73303491
3947,1,PROPERTY,-90.36006477,38.73303491
3948,1,PROPERTY,-90.36006477,38.73303491
3949,1,PROPERTY,-90.36006477,38.73303491
3950,1,PROPERTY,-90.36006477,38.73303491
3951,1,PROPERTY,-90.36006477,38.73303491
3952,1,PROPERTY,-90.36006477,38.73303491
3953,1,PROPERTY,-90.36006477,38.73303491
3954,1,PROPERTY,-90.36006477,38.73303491
3955,1,PROPERTY,-90.36006477,38.73303491
3956,1,PROPERTY,-90.36006477,38.73303491
3957,1,PROPERTY,-90.36006477,38.73303491
3958,1,PROPERTY,-90.36006477,38.73303491
3959,1,PROPERTY,-90.36006477,38.73303491
3960,1,PROPERTY,-90.36006477,38.73303491
3961,1,PROPERTY,-90.36006477,38.73303491
3962,1,PROPERTY,-90.36006477,38.73303491
3963,1,PROPERTY,-90.36006477,38.73303491
3964,1,PROPERTY,-90.36006477,38.73303491
3965,1,PROPERTY,-90.36006477,38.73303491
3966,1,PROPERTY,-90.36006477,38.73303491
3967,1,PROPERTY,-90.36006477,38.73303491
3968,1,PROPERTY,-90.36006477,38.73303491
3969,1,PROPERTY,-90.36006477,38.73303491
3970,1,PROPERTY,-90.36006477,38.73303491
3971,1,PROPERTY,-90.36006477,38.73303491
3972,1,PROPERTY,-90.36006477,38.73303491
3973,1,PROPERTY,-90.36006477,38.73303491
3974,1,PROPERTY,-90.36006477,38.73303491
3975,1,PROPERTY,-90.36006477,38.73303491
3976,1,PROPERTY,-90.36006477,38.73303491
3977,1,PROPERTY,-90.36006477,38.73303491
3978,1,PROPERTY,-90.36006477,38.73303491
3979,1,PROPERTY,-90.36006477,38.73303491
3980,1,PROPERTY,-90.36006477,38.73303491
3981,1,PROPERTY,-90.36006477,38.73303491
3982,1,PROPERTY,-90.36006477,38.73303491
3983,1,PROPERTY,-90.36006477,38.73303491
3984,1,PROPERTY,-90.36006477,38.73303491
3985,1,PROPERTY,-90.36006477,38.73303491
3986,1,PROPERTY,-90.36006477,38.73303491
3987,1,PROPERTY,-90.36006477,38.73303491
3988,1,PROPERTY,-90.36006161,38.58191077
3989,1,PROPERTY,-90.36001174,38.5232652
3990,1,PROPERTY,-90.36000592,38.72492355
3991,1,PROPERTY,-90.36000317,38.7147751
3992,1,PROPERTY,-90.35997758,38.47437753
3993,1,PROPERTY,-90.35994291,38.71401965
3994,1,PROPERTY,-90.35988714,38.71513121
3995,1,PROPERTY,-90.35974929,38.60311001
3996,1,PROPERTY,-90.35971001,38.72579199
3997,1,PERSON,-90.35968631,38.71693762
3998,1,PERSON,-90.35963494,38.58235814
3999,1,PROPERTY,-90.35954618,38.52094068
4000,1,PROPERTY,-90.35954422,38.71940658
4001,1,PROPERTY,-90.35953045,38.58025789
4002,1,PROPERTY,-90.35949856,38.71928068
4003,1,PROPERTY,-90.35947155,38.72058069
4004,1,PROPERTY,-90.35945702,38.72067024
4005,1,PROPERTY,-90.35944975,38.72071502
4006,1,PERSON,-90.35943749,38.71756948
4007,1,PROPERTY,-90.35942537,38.49214877
4008,1,PROPERTY,-90.35939431,38.52484932
4009,1,PROPERTY,-90.3593632,38.5299814
4010,1,PROPERTY,-90.35935836,38.56484897
4011,1,PERSON,-90.35932196,38.52063776
4012,1,PROPERTY,-90.35927896,38.65413507
4013,1,PROPERTY,-90.35922377,38.72254331
4014,1,PROPERTY,-90.35920329,38.5900455
4015,1,PROPERTY,-90.3591765,38.52388388
4016,1,PROPERTY,-90.3591765,38.52388388
4017,1,PROPERTY,-90.35917444,38.48576605
4018,1,PROPERTY,-90.35917444,38.48576605
4019,1,PERSON,-90.35917444,38.48576605
4020,1,PROPERTY,-90.35917444,38.48576605
