Count,TYPE,X,Y
1,PERSON,-90.29494079,38.55643661
1,PROPERTY,-90.29492382,38.82330494
1,PROPERTY,-90.29490851,38.48584326
1,PROPERTY,-90.29488998,38.51299793
1,PROPERTY,-90.29488552,38.83684102
1,PROPERTY,-90.29488314,38.81561877
1,PROPERTY,-90.29482952,38.51187855
1,PROPERTY,-90.29482251,38.82063256
1,PROPERTY,-90.29481056,38.54979343
1,PROPERTY,-90.29472609,38.51014921
1,PROPERTY,-90.29467301,38.50766691
1,PROPERTY,-90.29466993,38.71313092
1,PROPERTY,-90.29458405,38.5531636
1,PROPERTY,-90.29457471,38.55691542
1,PROPERTY,-90.29455638,38.82917108
1,PROPERTY,-90.29446061,38.82568143
1,PROPERTY,-90.29443815,38.70755671
1,PERSON,-90.29442354,38.55460049
1,PROPERTY,-90.29441287,38.78072021
1,PROPERTY,-90.29440258,38.54662592
1,PROPERTY,-90.29423434,38.47952134
1,PROPERTY,-90.29422987,38.5597655
1,PROPERTY,-90.29422987,38.5597655
1,PROPERTY,-90.29422987,38.5597655
1,PROPERTY,-90.29422987,38.5597655
1,PROPERTY,-90.2941592,38.5472171
1,PROPERTY,-90.29411022,38.47998618
1,PROPERTY,-90.29409575,38.71273715
1,PROPERTY,-90.29407976,38.54730783
1,PROPERTY,-90.29407976,38.54730783
1,PROPERTY,-90.29400226,38.50694323
1,PROPERTY,-90.29399567,38.53954192
1,PERSON,-90.29395797,38.7098398
1,PROPERTY,-90.29395532,38.55276442
1,PROPERTY,-90.29389127,38.54719014
1,PROPERTY,-90.29385465,38.70587862
1,PROPERTY,-90.29369169,38.81944141
1,PROPERTY,-90.29367288,38.5479482
1,PROPERTY,-90.29363005,38.70916076
1,PROPERTY,-90.29360728,38.55562945
1,PROPERTY,-90.29358761,38.5487911
1,PROPERTY,-90.29358761,38.5487911
1,PERSON,-90.29358761,38.5487911
1,PROPERTY,-90.2935751,38.82206976
1,PROPERTY,-90.29357396,38.54685169
1,PERSON,-90.29350427,38.55790762
1,PROPERTY,-90.29347458,38.55555429
1,PROPERTY,-90.29346154,38.5112195
1,PROPERTY,-90.29342753,38.54895611
1,PROPERTY,-90.2934249,38.48986445
1,PROPERTY,-90.29339442,38.54890007
1,PROPERTY,-90.2933814,38.52703353
1,PROPERTY,-90.29336385,38.4884183
1,PROPERTY,-90.2933376,38.81370103
1,PROPERTY,-90.29333671,38.71022937
1,PERSON,-90.29333223,38.48912747
1,PROPERTY,-90.29333106,38.54786546
1,PROPERTY,-90.29331085,38.55024285
1,PROPERTY,-90.29330664,38.70726605
1,PROPERTY,-90.2932423,38.50521982
1,PROPERTY,-90.29320535,38.54872559
1,PERSON,-90.29320535,38.54872559
1,PROPERTY,-90.29319725,38.55187701
1,PROPERTY,-90.29318112,38.81877154
1,PROPERTY,-90.29313983,38.48065462
1,PROPERTY,-90.29302622,38.50659881
1,PROPERTY,-90.29301016,38.55529125
1,PROPERTY,-90.29300632,38.52748015
1,PROPERTY,-90.29298415,38.70514859
1,PROPERTY,-90.29297888,38.70725109
1,PROPERTY,-90.29293527,38.82352488
1,PROPERTY,-90.29290675,38.54654288
1,PROPERTY,-90.29289568,38.7129233
1,PROPERTY,-90.29278765,38.55850825
1,PROPERTY,-90.29271168,38.70682054
1,PROPERTY,-90.29265793,38.51643268
1,PROPERTY,-90.29263492,38.52155077
1,PERSON,-90.29261173,38.81238152
1,PROPERTY,-90.29256953,38.54850165
1,PROPERTY,-90.29256953,38.54850165
1,PROPERTY,-90.29254791,38.81833026
1,PERSON,-90.29254791,38.81833026
1,PROPERTY,-90.29249609,38.84096215
1,PROPERTY,-90.29248142,38.82887822
1,PROPERTY,-90.29246823,38.52922677
1,PERSON,-90.29246823,38.52922677
1,PROPERTY,-90.29246175,38.55424848
1,PROPERTY,-90.29243292,38.55326069
1,PROPERTY,-90.29242937,38.85507201
1,PROPERTY,-90.29240503,38.55324397
1,PROPERTY,-90.29237506,38.8278494
1,PROPERTY,-90.29235872,38.51612908
1,PROPERTY,-90.29235366,38.54340803
1,PROPERTY,-90.29235366,38.54340803
1,PROPERTY,-90.29235366,38.54340803
1,PROPERTY,-90.29235141,38.46554798
1,PERSON,-90.29235141,38.46554798
1,PERSON,-90.29235141,38.46554798
1,PROPERTY,-90.29231899,38.78070968
1,PROPERTY,-90.29231014,38.85394612
1,PROPERTY,-90.29217677,38.82651071
1,PERSON,-90.29217035,38.70292331
1,PROPERTY,-90.29214766,38.55480273
1,PROPERTY,-90.29208596,38.5107612
1,PROPERTY,-90.29208596,38.5107612
1,PROPERTY,-90.29208596,38.5107612
1,PROPERTY,-90.29208596,38.5107612
1,PROPERTY,-90.29208596,38.5107612
1,PROPERTY,-90.29208596,38.5107612
1,PROPERTY,-90.29208596,38.5107612
1,PROPERTY,-90.29208596,38.5107612
1,PROPERTY,-90.29208596,38.5107612
1,PROPERTY,-90.29208596,38.5107612
1,PROPERTY,-90.29207468,38.55032286
1,PERSON,-90.29206109,38.51398267
1,PROPERTY,-90.29200063,38.82053377
1,PERSON,-90.29199003,38.51076338
1,PROPERTY,-90.2919312,38.81832052
1,PERSON,-90.29188362,38.5159624
1,PROPERTY,-90.29182696,38.71323846
1,PERSON,-90.29182696,38.71323846
1,PROPERTY,-90.29182696,38.71323846
1,PROPERTY,-90.29180987,38.52871767
1,PROPERTY,-90.29180987,38.52871767
1,PROPERTY,-90.29178943,38.70886375
1,PROPERTY,-90.29178089,38.82960893
1,PERSON,-90.29164273,38.55061296
1,PROPERTY,-90.29159821,38.7127058
1,PROPERTY,-90.29157189,38.55681669
1,PERSON,-90.29154296,38.54778629
1,PERSON,-90.29154296,38.54778629
1,PROPERTY,-90.29140616,38.71386567
1,PROPERTY,-90.29135912,38.51144913
1,PROPERTY,-90.29135912,38.51144913
1,PROPERTY,-90.29135881,38.55350087
1,PROPERTY,-90.29133856,38.82232346
1,PROPERTY,-90.291329,38.55249931
1,PROPERTY,-90.291329,38.55249931
1,PROPERTY,-90.291329,38.55249931
1,PROPERTY,-90.29127537,38.71857981
1,PROPERTY,-90.29120916,38.71297297
1,PROPERTY,-90.29120916,38.71297297
1,PROPERTY,-90.29110222,38.71365017
1,PROPERTY,-90.29109503,38.53880184
1,PROPERTY,-90.29105673,38.71361764
1,PROPERTY,-90.29105673,38.71361764
1,PERSON,-90.29102393,38.55228657
1,PROPERTY,-90.2909939,38.70517753
1,PROPERTY,-90.29098092,38.71356343
1,PROPERTY,-90.29098092,38.71356343
1,PROPERTY,-90.29093271,38.52808285
1,PROPERTY,-90.29089818,38.52756292
1,PROPERTY,-90.29089052,38.81954643
1,PROPERTY,-90.2908572,38.55207329
1,PROPERTY,-90.29083335,38.82458388
1,PROPERTY,-90.2908252,38.71251817
1,PERSON,-90.29081737,38.5138593
1,PROPERTY,-90.29077151,38.71258271
1,PROPERTY,-90.29076848,38.54741633
1,PROPERTY,-90.29076848,38.54741633
1,PROPERTY,-90.29076848,38.54741633
1,PROPERTY,-90.29073874,38.51362667
1,PROPERTY,-90.29068516,38.5119584
1,PROPERTY,-90.29059651,38.52225177
1,PROPERTY,-90.29055676,38.71284085
1,PROPERTY,-90.29055509,38.71819602
1,PROPERTY,-90.29053059,38.71732583
1,PROPERTY,-90.29048517,38.7129269
1,PROPERTY,-90.29048517,38.7129269
1,PROPERTY,-90.29047087,38.52992293
1,PROPERTY,-90.29043802,38.54829064
1,PERSON,-90.29040018,38.55183563
1,PERSON,-90.29040018,38.55183563
1,PROPERTY,-90.29037909,38.55195351
1,PROPERTY,-90.29037909,38.55195351
1,PROPERTY,-90.29037909,38.55195351
1,PROPERTY,-90.29037909,38.55195351
1,PROPERTY,-90.29036385,38.52823091
1,PROPERTY,-90.29036385,38.52823091
1,PROPERTY,-90.29036297,38.48765039
1,PROPERTY,-90.29035952,38.55291099
1,PROPERTY,-90.29034877,38.52400771
1,PROPERTY,-90.29031396,38.48461198
1,PROPERTY,-90.29031127,38.71214453
1,PERSON,-90.29028564,38.52831083
1,PROPERTY,-90.29028475,38.82169254
1,PROPERTY,-90.29026147,38.71239824
1,PROPERTY,-90.29022831,38.71224061
1,PROPERTY,-90.29022831,38.71224061
1,PERSON,-90.29017732,38.8170287
1,PROPERTY,-90.29017301,38.71230467
1,PERSON,-90.29015894,38.5173211
1,PROPERTY,-90.29011842,38.52754014
1,PROPERTY,-90.29011771,38.71236872
1,PROPERTY,-90.29011771,38.71236872
1,PROPERTY,-90.29009556,38.7125904
1,PROPERTY,-90.29000933,38.54828394
1,PROPERTY,-90.28999511,38.52437416
1,PROPERTY,-90.28999419,38.52942233
1,PROPERTY,-90.28998495,38.71271851
1,PROPERTY,-90.28994166,38.55230402
1,PROPERTY,-90.28993674,38.52756256
1,PROPERTY,-90.28992964,38.71278257
1,PROPERTY,-90.28992368,38.52417012
1,PERSON,-90.28989801,38.51601046
1,PROPERTY,-90.28989648,38.71262494
1,PROPERTY,-90.28983856,38.51298621
1,PROPERTY,-90.28983856,38.51298621
1,PROPERTY,-90.28959995,38.7110439
1,PROPERTY,-90.28959366,38.50940059
1,PROPERTY,-90.28959366,38.50940059
1,PROPERTY,-90.28957529,38.5168914
1,PROPERTY,-90.28956446,38.5128259
1,PROPERTY,-90.28955626,38.48195146
1,PROPERTY,-90.28951301,38.71178836
1,PROPERTY,-90.28948816,38.52664204
1,PROPERTY,-90.2894611,38.70729623
1,PROPERTY,-90.28943726,38.82110315
1,PROPERTY,-90.28940294,38.71173703
1,PROPERTY,-90.28935726,38.48339479
1,PROPERTY,-90.2893479,38.71171136
1,PROPERTY,-90.28933123,38.71183141
1,PROPERTY,-90.28933123,38.71183141
1,PROPERTY,-90.28932093,38.55586402
1,PROPERTY,-90.2893167,38.71089746
1,PROPERTY,-90.28931387,38.5268314
1,PERSON,-90.28924794,38.7122495
1,PROPERTY,-90.28922358,38.5519072
1,PROPERTY,-90.28916423,38.83059973
1,PROPERTY,-90.28916423,38.83059973
1,PROPERTY,-90.28910432,38.81891486
1,PROPERTY,-90.28894675,38.55112109
1,PROPERTY,-90.28883977,38.55126028
1,PROPERTY,-90.28882792,38.5175992
1,PROPERTY,-90.28869905,38.70791592
1,PROPERTY,-90.28858609,38.71193537
1,PROPERTY,-90.288536,38.71132208
1,PROPERTY,-90.288536,38.71132208
1,PROPERTY,-90.28851153,38.71107196
1,PROPERTY,-90.28838879,38.53899954
1,PROPERTY,-90.28836474,38.55059453
1,PROPERTY,-90.28834816,38.71099272
1,PROPERTY,-90.28825007,38.75541155
1,PROPERTY,-90.28825007,38.75541155
1,PROPERTY,-90.28823545,38.50853501
1,PROPERTY,-90.2881651,38.50831591
1,PROPERTY,-90.28815463,38.71068232
1,PROPERTY,-90.28815463,38.71068232
1,PROPERTY,-90.28815463,38.71068232
1,PROPERTY,-90.28813193,38.71166074
1,PROPERTY,-90.28813193,38.71166074
1,PROPERTY,-90.28813193,38.71166074
1,PROPERTY,-90.28810532,38.71077392
1,PROPERTY,-90.28810532,38.71077392
1,PERSON,-90.28805616,38.53243014
1,PROPERTY,-90.28804603,38.71062909
1,PERSON,-90.2880388,38.54573853
1,PERSON,-90.2880388,38.54573853
1,PROPERTY,-90.28800131,38.79408398
1,PROPERTY,-90.28799008,38.5347548
1,PROPERTY,-90.28793743,38.71057587
1,PROPERTY,-90.28791869,38.53019935
1,PROPERTY,-90.28791052,38.53256333
1,PROPERTY,-90.28789942,38.53571654
1,PROPERTY,-90.28785971,38.52647274
1,PROPERTY,-90.28785631,38.81388249
1,PROPERTY,-90.28776416,38.53577381
1,PROPERTY,-90.28776416,38.53577381
1,PROPERTY,-90.28774772,38.53474691
1,PROPERTY,-90.28773816,38.81408963
1,PROPERTY,-90.28773249,38.53968192
1,PERSON,-90.28764138,38.71127854
1,PROPERTY,-90.2876353,38.54563712
1,PROPERTY,-90.2876353,38.54563712
1,PROPERTY,-90.2876353,38.54563712
1,PERSON,-90.2876353,38.54563712
1,PROPERTY,-90.2876353,38.54563712
1,PROPERTY,-90.28760884,38.5501371
1,PROPERTY,-90.28749622,38.5047331
1,PERSON,-90.28748742,38.52890531
1,PROPERTY,-90.28746105,38.71342482
1,PROPERTY,-90.28745732,38.55492627
1,PROPERTY,-90.28743937,38.71486952
1,PERSON,-90.28743937,38.71486952
1,PROPERTY,-90.28739476,38.81489608
1,PROPERTY,-90.28738766,38.8187233
1,PROPERTY,-90.28737519,38.81859897
1,PROPERTY,-90.28734649,38.71455389
1,PROPERTY,-90.28732874,38.53686489
1,PERSON,-90.28731145,38.71353315
1,PROPERTY,-90.28718323,38.5309721
1,PROPERTY,-90.28718053,38.55111696
1,PROPERTY,-90.28716918,38.52073758
1,PROPERTY,-90.28713431,38.53706675
1,PROPERTY,-90.28705871,38.52617134
1,PERSON,-90.28704095,38.53418117
1,PERSON,-90.28704095,38.53418117
1,PROPERTY,-90.28697409,38.83939795
1,PROPERTY,-90.28697409,38.83939795
1,PROPERTY,-90.28694198,38.71352942
1,PROPERTY,-90.28692357,38.79307457
1,PROPERTY,-90.28692357,38.79307457
1,PROPERTY,-90.28692357,38.79307457
1,PROPERTY,-90.28688301,38.53938619
1,PROPERTY,-90.28683716,38.81308522
1,PROPERTY,-90.28683617,38.82542773
1,PROPERTY,-90.28679599,38.71341811
1,PERSON,-90.28679599,38.71341811
1,PERSON,-90.28679599,38.71341811
1,PERSON,-90.28679599,38.71341811
1,PERSON,-90.28676318,38.52950385
1,PROPERTY,-90.28671926,38.5339565
1,PROPERTY,-90.28667425,38.52640492
1,PROPERTY,-90.28666041,38.79395367
1,PERSON,-90.28660255,38.5339855
1,PROPERTY,-90.28659811,38.79276835
1,PROPERTY,-90.28659811,38.79276835
1,PROPERTY,-90.28659811,38.79276835
1,PROPERTY,-90.28659145,38.51531847
1,PROPERTY,-90.28659106,38.53213543
1,PROPERTY,-90.28657431,38.71341587
1,PROPERTY,-90.28656176,38.53393709
1,PROPERTY,-90.2865617,38.79273444
1,PERSON,-90.2865617,38.79273444
1,PERSON,-90.28653826,38.50927114
1,PROPERTY,-90.28646265,38.55204292
1,PROPERTY,-90.28642652,38.71341438
1,PROPERTY,-90.28642497,38.5035515
1,PROPERTY,-90.28642059,38.53798987
1,PROPERTY,-90.2864154,38.71000977
1,PROPERTY,-90.28640972,38.5271607
1,PROPERTY,-90.28632032,38.53085963
1,PROPERTY,-90.28627692,38.71352271
1,PROPERTY,-90.28616169,38.50547257
1,PROPERTY,-90.28614974,38.5325826
1,PROPERTY,-90.28614821,38.5343689
1,PROPERTY,-90.28614798,38.50558549
1,PROPERTY,-90.28614798,38.50558549
1,PROPERTY,-90.28613094,38.71341139
1,PERSON,-90.28613094,38.71341139
1,PERSON,-90.28613094,38.71341139
1,PERSON,-90.28612913,38.71352122
1,PROPERTY,-90.28612052,38.55252822
1,PERSON,-90.28604712,38.53447454
1,PROPERTY,-90.28604712,38.53447454
1,PROPERTY,-90.28604712,38.53447454
1,PROPERTY,-90.28604712,38.53447454
1,PROPERTY,-90.28604712,38.53447454
1,PROPERTY,-90.28604712,38.53447454
1,PROPERTY,-90.28604712,38.53447454
1,PROPERTY,-90.28604712,38.53447454
1,PROPERTY,-90.28604712,38.53447454
1,PERSON,-90.28604712,38.53447454
1,PROPERTY,-90.28604712,38.53447454
1,PROPERTY,-90.28599637,38.5070895
1,PROPERTY,-90.28596721,38.52975097
1,PROPERTY,-90.28596054,38.53474784
1,PROPERTY,-90.28592927,38.82328847
1,PROPERTY,-90.2859033,38.51391064
1,PROPERTY,-90.2858912,38.55081902
1,PROPERTY,-90.28583344,38.79205621
1,PROPERTY,-90.28583344,38.79205621
1,PROPERTY,-90.28583274,38.5017385
1,PROPERTY,-90.28579325,38.51397626
1,PROPERTY,-90.2857516,38.51647974
1,PROPERTY,-90.28570398,38.51418161
1,PROPERTY,-90.28568948,38.53484833
1,PERSON,-90.28568948,38.53484833
1,PROPERTY,-90.28568948,38.53484833
1,PROPERTY,-90.28568948,38.53484833
1,PROPERTY,-90.28568948,38.53484833
1,PROPERTY,-90.28568948,38.53484833
1,PROPERTY,-90.28568948,38.53484833
1,PROPERTY,-90.28568948,38.53484833
1,PROPERTY,-90.28568948,38.53484833
1,PROPERTY,-90.28568948,38.53484833
1,PROPERTY,-90.28567374,38.50170935
1,PROPERTY,-90.28566931,38.51749277
1,PROPERTY,-90.28563702,38.8253845
1,PROPERTY,-90.28559477,38.53216564
1,PERSON,-90.28553978,38.71340542
1,PERSON,-90.28553798,38.71351524
1,PERSON,-90.28553798,38.71351524
1,PERSON,-90.28553798,38.71351524
1,PERSON,-90.28553798,38.71351524
1,PERSON,-90.28553798,38.71351524
1,PROPERTY,-90.28553555,38.52567331
1,PERSON,-90.28552614,38.50788222
1,PROPERTY,-90.28548298,38.50178716
1,PROPERTY,-90.28545796,38.52760663
1,PROPERTY,-90.28543818,38.5369672
1,PROPERTY,-90.28542209,38.52280835
1,PROPERTY,-90.28540784,38.81268023
1,PERSON,-90.28534007,38.53530498
1,PROPERTY,-90.28533194,38.75556633
1,PROPERTY,-90.28532801,38.71445009
1,PROPERTY,-90.2853217,38.75429648
1,PROPERTY,-90.2853217,38.75429648
1,PROPERTY,-90.28531606,38.53114487
1,PROPERTY,-90.28530382,38.51435954
1,PROPERTY,-90.28529815,38.71351229
1,PERSON,-90.2852905,38.71643072
1,PROPERTY,-90.28528205,38.81691582
1,PROPERTY,-90.28528201,38.84804226
1,PROPERTY,-90.28511699,38.71340005
1,PROPERTY,-90.28509265,38.82354767
1,PERSON,-90.28502999,38.75220833
1,PERSON,-90.28499843,38.71620881
1,PERSON,-90.28499843,38.71620881
1,PROPERTY,-90.28498559,38.47885551
1,PERSON,-90.28498066,38.527617
1,PERSON,-90.28497877,38.71217061
1,PERSON,-90.28497877,38.71217061
1,PROPERTY,-90.28497877,38.71217061
1,PROPERTY,-90.28497877,38.71217061
1,PROPERTY,-90.28497877,38.71217061
1,PROPERTY,-90.28497877,38.71217061
1,PROPERTY,-90.28497877,38.71217061
1,PERSON,-90.28497877,38.71217061
1,PROPERTY,-90.28497877,38.71217061
1,PROPERTY,-90.28491615,38.69262353
1,PROPERTY,-90.28488798,38.74866491
1,PROPERTY,-90.28488152,38.69224309
1,PROPERTY,-90.28487952,38.53586707
1,PERSON,-90.28487705,38.71627158
1,PROPERTY,-90.28486464,38.71339673
1,PROPERTY,-90.28486034,38.52398693
1,PERSON,-90.28482742,38.8152068
1,PROPERTY,-90.28478209,38.53578621
1,PROPERTY,-90.28478019,38.53003566
1,PROPERTY,-90.28476897,38.53783997
1,PERSON,-90.28474899,38.53582047
1,PROPERTY,-90.28474899,38.53582047
1,PROPERTY,-90.28472639,38.71616848
1,PROPERTY,-90.28472639,38.71616848
1,PROPERTY,-90.28468279,38.53588898
1,PERSON,-90.28463266,38.71532429
1,PROPERTY,-90.28461154,38.69212835
1,PROPERTY,-90.28458522,38.53988726
1,PROPERTY,-90.28454401,38.53974877
1,PERSON,-90.28447758,38.52688887
1,PROPERTY,-90.28446437,38.75420224
1,PROPERTY,-90.28445394,38.71560471
1,PROPERTY,-90.28443906,38.52215691
1,PROPERTY,-90.28437395,38.74625905
1,PROPERTY,-90.28434692,38.74517269
1,PROPERTY,-90.284289,38.74935191
1,PROPERTY,-90.28424072,38.81174396
1,PROPERTY,-90.28420577,38.69198313
1,PROPERTY,-90.28419388,38.54028921
1,PROPERTY,-90.28415063,38.52935739
1,PROPERTY,-90.2841313,38.81603711
1,PROPERTY,-90.28412608,38.78092422
1,PROPERTY,-90.28405824,38.69372543
1,PROPERTY,-90.2840526,38.55267187
1,PROPERTY,-90.28403538,38.51827034
1,PROPERTY,-90.28400592,38.52924589
1,PROPERTY,-90.28398639,38.7814367
1,PROPERTY,-90.28396142,38.53252536
1,PROPERTY,-90.28395096,38.55289106
1,PERSON,-90.28391492,38.53275546
1,PERSON,-90.28391492,38.53275546
1,PERSON,-90.28391492,38.53275546
1,PERSON,-90.28385569,38.53281688
1,PERSON,-90.28385569,38.53281688
1,PERSON,-90.28385569,38.53281688
1,PROPERTY,-90.28383999,38.69210607
1,PROPERTY,-90.28382519,38.55174504
1,PROPERTY,-90.28382321,38.53266866
1,PROPERTY,-90.28380076,38.5303847
1,PROPERTY,-90.28375023,38.47700842
1,PROPERTY,-90.2836621,38.53079252
1,PROPERTY,-90.283653,38.72215336
1,PROPERTY,-90.283653,38.72215336
1,PROPERTY,-90.283653,38.72215336
1,PROPERTY,-90.283653,38.72215336
1,PROPERTY,-90.283653,38.72215336
1,PROPERTY,-90.28363175,38.54256859
1,PROPERTY,-90.28361048,38.53173047
1,PROPERTY,-90.28359604,38.52597807
1,PROPERTY,-90.28349968,38.81484634
1,PERSON,-90.2834886,38.5224344
1,PROPERTY,-90.28348419,38.53320203
1,PROPERTY,-90.28347955,38.79488549
1,PERSON,-90.28346175,38.53170185
1,PROPERTY,-90.28335671,38.71449435
1,PERSON,-90.28331105,38.54299061
1,PROPERTY,-90.2832945,38.53749943
1,PERSON,-90.2832945,38.53749943
1,PROPERTY,-90.28328284,38.75582448
1,PERSON,-90.28328066,38.53070956
1,PROPERTY,-90.28327042,38.71461581
1,PROPERTY,-90.2832671,38.53190506
1,PROPERTY,-90.28324882,38.53754548
1,PERSON,-90.28324882,38.53754548
1,PERSON,-90.28324882,38.53754548
1,PROPERTY,-90.28324882,38.53754548
1,PROPERTY,-90.28323706,38.53618205
1,PERSON,-90.28314304,38.82149125
1,PROPERTY,-90.28312929,38.53936424
1,PROPERTY,-90.283079,38.53941698
1,PROPERTY,-90.283079,38.53941698
1,PROPERTY,-90.283079,38.53941698
1,PROPERTY,-90.28304723,38.74650615
1,PERSON,-90.28303504,38.53639601
1,PROPERTY,-90.28300585,38.69353967
1,PROPERTY,-90.28298597,38.78088235
1,PROPERTY,-90.28298597,38.78088235
1,PROPERTY,-90.28297458,38.54153251
1,PROPERTY,-90.28297458,38.54153251
1,PERSON,-90.28293573,38.69365595
1,PROPERTY,-90.28293539,38.78195271
1,PROPERTY,-90.28293539,38.78195271
1,PROPERTY,-90.28293276,38.74964267
1,PROPERTY,-90.28293276,38.74964267
1,PROPERTY,-90.28293144,38.52485082
1,PROPERTY,-90.28291418,38.54159398
1,PROPERTY,-90.28290598,38.53514609
1,PROPERTY,-90.28290598,38.53514609
1,PROPERTY,-90.28290598,38.53514609
1,PROPERTY,-90.28287783,38.5396279
1,PROPERTY,-90.28283998,38.51694525
1,PROPERTY,-90.28283998,38.51694525
1,PROPERTY,-90.28283998,38.51694525
1,PROPERTY,-90.28283998,38.51694525
1,PROPERTY,-90.28281529,38.53789308
1,PROPERTY,-90.28279978,38.69150335
1,PROPERTY,-90.28279061,38.52573351
1,PROPERTY,-90.28275322,38.74551096
1,PERSON,-90.28274556,38.6914851
1,PROPERTY,-90.28274467,38.53513129
1,PROPERTY,-90.28265994,38.78268164
1,PROPERTY,-90.28260545,38.51751219
1,PROPERTY,-90.2825514,38.52672543
1,PROPERTY,-90.2825514,38.52672543
1,PROPERTY,-90.28254225,38.7808033
1,PROPERTY,-90.28248785,38.53272185
1,PROPERTY,-90.28245566,38.52334252
1,PERSON,-90.28245095,38.77824441
1,PERSON,-90.28244621,38.51735892
1,PROPERTY,-90.2824193,38.77878996
1,PROPERTY,-90.28241037,38.53109352
1,PERSON,-90.28237622,38.5401409
1,PROPERTY,-90.28237209,38.77898784
1,PROPERTY,-90.28235598,38.69153952
1,PROPERTY,-90.28234623,38.52237046
1,PROPERTY,-90.28233597,38.69159833
1,PROPERTY,-90.28233291,38.53200143
1,PROPERTY,-90.28231543,38.81337959
1,PROPERTY,-90.28231533,38.52335734
1,PROPERTY,-90.28227358,38.81263325
1,PROPERTY,-90.28222042,38.74946338
1,PROPERTY,-90.28222042,38.74946338
1,PROPERTY,-90.28222042,38.74946338
1,PROPERTY,-90.28219814,38.75511248
1,PROPERTY,-90.28202451,38.53100814
1,PROPERTY,-90.28197265,38.81686184
1,PROPERTY,-90.28197252,38.53733978
1,PROPERTY,-90.28194582,38.51788457
1,PROPERTY,-90.28194582,38.51788457
1,PERSON,-90.28192274,38.53480918
1,PERSON,-90.28190217,38.74946335
1,PERSON,-90.28190217,38.74946335
1,PROPERTY,-90.28190217,38.74946335
1,PROPERTY,-90.28183573,38.53903238
1,PROPERTY,-90.28179717,38.78187231
1,PROPERTY,-90.2816345,38.74498942
1,PERSON,-90.28162058,38.78102327
1,PROPERTY,-90.28160709,38.53262795
1,PROPERTY,-90.28156185,38.53656109
1,PROPERTY,-90.28156015,38.53066313
1,PROPERTY,-90.28154878,38.54975337
1,PROPERTY,-90.28154878,38.54975337
1,PROPERTY,-90.28152802,38.52680694
1,PROPERTY,-90.28151539,38.69336331
1,PROPERTY,-90.28150697,38.54184472
1,PROPERTY,-90.28148244,38.52364708
1,PROPERTY,-90.28147492,38.69089486
1,PROPERTY,-90.28140916,38.69086222
1,PROPERTY,-90.28140916,38.69086222
1,PROPERTY,-90.28140916,38.69086222
1,PROPERTY,-90.28140916,38.69086222
1,PROPERTY,-90.28140916,38.69086222
1,PROPERTY,-90.28140534,38.51197799
1,PROPERTY,-90.28140534,38.51197799
1,PROPERTY,-90.28140534,38.51197799
1,PROPERTY,-90.28140534,38.51197799
1,PROPERTY,-90.28139913,38.69048715
1,PROPERTY,-90.2813963,38.7172535
1,PROPERTY,-90.28137002,38.51197522
1,PROPERTY,-90.28132975,38.53955513
1,PROPERTY,-90.28130793,38.82248176
1,PROPERTY,-90.28130793,38.82248176
1,PROPERTY,-90.28125737,38.81463724
1,PROPERTY,-90.28122171,38.69376052
1,PROPERTY,-90.28121433,38.81740787
1,PROPERTY,-90.2812048,38.5381268
1,PROPERTY,-90.28118872,38.53057699
1,PROPERTY,-90.28118872,38.53057699
1,PROPERTY,-90.28118808,38.53712109
1,PROPERTY,-90.28115613,38.52420619
1,PERSON,-90.28115544,38.53710204
1,PROPERTY,-90.28115544,38.53710204
1,PROPERTY,-90.28115544,38.53710204
1,PERSON,-90.28115415,38.81729644
1,PROPERTY,-90.28115115,38.52431778
1,PROPERTY,-90.28110454,38.77807057
1,PROPERTY,-90.28110454,38.77807057
1,PERSON,-90.28110454,38.77807057
1,PROPERTY,-90.28110454,38.77807057
1,PROPERTY,-90.28110454,38.77807057
1,PROPERTY,-90.28110454,38.77807057
1,PERSON,-90.28110454,38.77807057
1,PROPERTY,-90.28109663,38.51877639
1,PERSON,-90.28109613,38.77790638
1,PROPERTY,-90.28105014,38.81261934
1,PROPERTY,-90.28103942,38.77855946
1,PROPERTY,-90.28103591,38.74993622
1,PROPERTY,-90.28098605,38.81150243
1,PROPERTY,-90.28097489,38.52577784
1,PROPERTY,-90.28096254,38.53802678
1,PROPERTY,-90.28095878,38.81603001
1,PERSON,-90.28094841,38.81855501
1,PERSON,-90.28091718,38.51896493
1,PERSON,-90.28091718,38.51896493
1,PERSON,-90.28091718,38.51896493
1,PROPERTY,-90.28090844,38.53286941
1,PERSON,-90.28090706,38.7787804
1,PERSON,-90.28086655,38.81598874
1,PERSON,-90.28086655,38.81598874
1,PERSON,-90.28086655,38.81598874
1,PERSON,-90.28086655,38.81598874
1,PROPERTY,-90.28086284,38.75164638
1,PROPERTY,-90.28082241,38.77696152
1,PROPERTY,-90.28082241,38.77696152
1,PROPERTY,-90.28082241,38.77696152
1,PROPERTY,-90.28080545,38.7788578
1,PROPERTY,-90.28080545,38.7788578
1,PERSON,-90.28079684,38.77729987
1,PROPERTY,-90.2807662,38.55223923
1,PROPERTY,-90.2807517,38.51913875
1,PROPERTY,-90.2807119,38.77867712
1,PROPERTY,-90.2807119,38.77867712
1,PROPERTY,-90.2807119,38.77867712
1,PROPERTY,-90.2807119,38.77867712
1,PROPERTY,-90.28067149,38.7787823
