Serial,Count,TYPE,X,Y
5042,1,Property,-90.50194167,38.68065933
5043,1,Property,-90.46983408,38.50997661
5044,1,Property,-90.45644922,38.54716524
5045,1,Property,-90.45206784,38.54173732
5046,1,Property,-90.44091405,38.62404977
5047,1,Property,-90.44012388,38.57750471
5048,1,Property,-90.43802162,38.67060798
5049,1,Property,-90.41469703,38.65840099
5050,1,Property,-90.40929947,38.64680946
5051,1,Property,-90.40771976,38.7158857
5052,1,Property,-90.40543122,38.57485354
5053,1,Property,-90.37484418,38.70175242
5054,1,Property,-90.37214079,38.72434865
5055,1,Property,-90.37116699,38.48495582
5056,1,Property,-90.36727772,38.52970498
5057,1,Property,-90.36209208,38.56424798
5058,1,Property,-90.35919254,38.70107441
5059,1,Property,-90.35748493,38.4981408
5060,1,Property,-90.35549909,38.7084318
5061,1,Property,-90.34207414,38.55795129
5062,1,Property,-90.341531,38.612425
5063,1,Property,-90.33802317,38.85944529
5064,1,Property,-90.33607717,38.50817923
5065,1,Property,-90.332911,38.622603
5066,1,Property,-90.332911,38.622603
5067,1,Property,-90.33144933,38.47123843
5068,1,Property,-90.32675084,38.71000458
5069,1,Property,-90.30022808,38.53194042
5070,1,Property,-90.29633599,38.49444187
5071,1,Property,-90.28896609,38.54032264
5072,1,Property,-90.28676295,38.52360909
5073,1,Property,-90.28136057,38.55237941
5074,1,Property,-90.27738965,38.80900557
5075,1,Property,-90.26723716,38.72078129
5076,1,Property,-90.2640498,38.75033592
5077,1,Property,-90.25554294,38.7289573
5078,1,Property,-90.2553074,38.81155073
5079,1,Property,-90.25508976,38.74682269
5080,1,Property,-90.21889815,38.79394899
5081,1,Property,-90.21496124,38.79301308
5082,1,Property,-90.18998342,38.76307329
5083,-1,Property,0,0
5084,-1,Property,0,0
5085,-1,Property,0,0
5086,1,Property,-90.50160682,38.61789282
5087,1,Property,-90.44689893,38.62263733
5088,1,Property,-90.43725935,38.5960152
5089,1,Property,-90.37010221,38.70659598
5090,1,Property,-90.3405221,38.5569464
5091,1,Property,-90.34035929,38.55693485
5092,-1,Property,0,0
5093,1,Property,-90.66822628,38.51577262
5094,1,Property,-90.6650713,38.50515549
5095,1,Property,-90.65674218,38.50626979
5096,1,Property,-90.65674218,38.50626979
5097,1,Property,-90.64295124,38.55629018
5098,1,Property,-90.63765937,38.58222015
5099,1,Property,-90.63243771,38.51061373
5100,1,Property,-90.62802525,38.58124294
5101,1,Property,-90.62733641,38.507317
5102,1,Property,-90.62472613,38.50024822
5103,1,Property,-90.61984247,38.50717629
5104,1,Property,-90.61141623,38.59533032
5105,1,Property,-90.6014696,38.66597639
5106,1,Property,-90.59816433,38.59722505
5107,1,Property,-90.59134606,38.66606574
5108,1,Property,-90.59134599,38.66606569
5109,1,Property,-90.5856795,38.66633192
5110,1,Property,-90.5856795,38.66633192
5111,1,Property,-90.58440534,38.56801546
5112,1,Property,-90.58169696,38.54512071
5113,1,Property,-90.58105588,38.65235097
5114,1,Property,-90.57343596,38.54809921
5115,1,Property,-90.56930757,38.64233267
5116,1,Property,-90.55931337,38.64722212
5117,1,Property,-90.556282,38.592765
5118,1,Property,-90.555851,38.599164
5119,1,Property,-90.554915,38.592951
5120,1,Property,-90.54524851,38.66345813
5121,1,Property,-90.539583,38.581726
5122,1,Property,-90.538772,38.592902
5123,1,Property,-90.538772,38.592902
5124,1,Property,-90.53365447,38.66905854
5125,1,Property,-90.5227065,38.5897977
5126,1,Property,-90.52199858,38.56279905
5127,1,Property,-90.51723812,38.62090204
5128,1,Property,-90.50363659,38.55203964
5129,1,Property,-90.49932803,38.52775864
5130,1,Property,-90.49913414,38.5901362
5131,1,Property,-90.49895804,38.59544119
5132,1,Property,-90.49772365,38.52345036
5133,1,Property,-90.49772021,38.52154723
5134,1,Property,-90.49378542,38.63045917
5135,1,Property,-90.48843361,38.59536957
5136,1,Property,-90.48798852,38.5511566
5137,1,Property,-90.48460507,38.56167752
5138,1,Property,-90.48306908,38.63533293
5139,1,Property,-90.4821777,38.76394678
5140,1,Property,-90.47795187,38.65091765
5141,1,Property,-90.4767493,38.70296624
5142,1,Property,-90.4735482,38.68028277
5143,1,Property,-90.46795219,38.54134733
5144,1,Property,-90.46652488,38.77676925
5145,1,Property,-90.46641784,38.60053876
5146,1,Property,-90.46274679,38.67840932
5147,1,Property,-90.46250617,38.66470555
5148,1,Property,-90.45862291,38.77067366
5149,1,Property,-90.45765295,38.67010028
5150,1,Property,-90.45703556,38.66940469
5151,1,Property,-90.45610542,38.6684315
5152,1,Property,-90.4542478,38.59882135
5153,1,Property,-90.45414465,38.76151145
5154,1,Property,-90.45216862,38.60596845
5155,1,Property,-90.45089428,38.53448044
5156,1,Property,-90.45075827,38.62743726
5157,1,Property,-90.44790962,38.60084186
5158,1,Property,-90.44785038,38.59928855
5159,1,Property,-90.44764,38.6008034
5160,1,Property,-90.44760759,38.50254398
5161,1,Property,-90.44760759,38.50254398
5162,1,Property,-90.44635812,38.50958772
5163,1,Property,-90.44635812,38.50958772
5164,1,Property,-90.4457595,38.6024013
5165,1,Property,-90.4457595,38.6024013
5166,1,Property,-90.4457595,38.6024013
5167,1,Property,-90.44474051,38.60123604
5168,1,Property,-90.44474051,38.60123604
5169,1,Property,-90.44474051,38.60123604
5170,1,Property,-90.44358007,38.64615625
5171,1,Property,-90.44356672,38.64746622
5172,1,Property,-90.44175473,38.53868651
5173,1,Property,-90.44018868,38.64678563
5174,1,Property,-90.43888162,38.67218563
5175,1,Property,-90.43875855,38.50999143
5176,1,Property,-90.4363382,38.55419045
5177,1,Property,-90.43511036,38.57580081
5178,1,Property,-90.43509881,38.67134557
5179,1,Property,-90.43407168,38.50865588
5180,1,Property,-90.43085564,38.67235177
5181,1,Property,-90.43006439,38.59993907
5182,1,Property,-90.42537189,38.6733281
5183,1,Property,-90.42382266,38.69443696
5184,1,Property,-90.41746915,38.58391796
5185,1,Property,-90.4170965,38.51542694
5186,1,Property,-90.41626312,38.61982727
5187,1,Property,-90.41508086,38.67332757
5188,1,Property,-90.41459152,38.58575018
5189,1,Property,-90.41440692,38.59848977
5190,1,Property,-90.41314515,38.58345423
5191,1,Property,-90.412764,38.550188
5192,1,Property,-90.41131856,38.51238407
5193,1,Property,-90.41021522,38.5528263
5194,1,Property,-90.41021522,38.5528263
5195,1,Property,-90.41017902,38.56657151
5196,1,Property,-90.41001373,38.5555873
5197,1,Property,-90.40980879,38.57902853
5198,1,Property,-90.4074105,38.5580486
5199,1,Property,-90.40703862,38.68146299
5200,1,Property,-90.40591816,38.59851101
5201,1,Property,-90.40589277,38.56289992
5202,1,Property,-90.40565579,38.59602994
5203,1,Property,-90.40518308,38.70018542
5204,1,Property,-90.40480839,38.63403077
5205,1,Property,-90.40469651,38.64246313
5206,1,Property,-90.40462377,38.70411794
5207,1,Property,-90.40448939,38.47461611
5208,1,Property,-90.40448315,38.56635887
5209,1,Property,-90.40369908,38.5630796
5210,1,Property,-90.40369135,38.70352029
5211,1,Property,-90.40351132,38.56136552
5212,1,Property,-90.40351132,38.56136552
5213,1,Property,-90.40351132,38.56136552
5214,1,Property,-90.40179518,38.69050833
5215,1,Property,-90.40041543,38.69366494
5216,1,Property,-90.40041543,38.69366494
5217,1,Property,-90.39933636,38.69017124
5218,1,Property,-90.39923851,38.70950103
5219,1,Property,-90.39695802,38.69174771
5220,1,Property,-90.39695802,38.69174771
5221,1,Property,-90.39614535,38.56765548
5222,1,Property,-90.39545264,38.6004403
5223,1,Property,-90.39545264,38.6004403
5224,1,Property,-90.39349386,38.57697555
5225,1,Property,-90.39278818,38.70454926
5226,1,Property,-90.39020521,38.56805443
5227,1,Property,-90.38836627,38.70889084
5228,1,Property,-90.388329,38.683279
5229,1,Property,-90.38484283,38.53212782
5230,1,Property,-90.38468328,38.51536686
5231,1,Property,-90.381814,38.666174
5232,1,Property,-90.38136692,38.56750655
5233,1,Property,-90.38132503,38.6988669
5234,1,Property,-90.37955533,38.69793771
5235,1,Property,-90.37726544,38.70206579
5236,1,Property,-90.37656317,38.50769377
5237,1,Property,-90.37589858,38.69048751
5238,1,Property,-90.375668,38.674258
5239,1,Property,-90.375668,38.674258
5240,1,Property,-90.375668,38.674258
5241,1,Property,-90.374549,38.674251
5242,1,Property,-90.374292,38.674835
5243,1,Property,-90.37427771,38.6846799
5244,1,Property,-90.37419025,38.69935936
5245,1,Property,-90.37414891,38.7012061
5246,1,Property,-90.37021333,38.68765064
5247,1,Property,-90.36929811,38.72683911
5248,1,Property,-90.367001,38.674253
5249,1,Property,-90.36668705,38.52158978
5250,1,Property,-90.36585272,38.56108978
5251,1,Property,-90.36494471,38.53170069
5252,1,Property,-90.36328546,38.69214705
5253,1,Property,-90.36298546,38.68663585
5254,1,Property,-90.36278025,38.69147577
5255,1,Property,-90.36263364,38.68775559
5256,1,Property,-90.362518,38.676361
5257,1,Property,-90.362216,38.606857
5258,1,Property,-90.36189923,38.65685752
5259,1,Property,-90.36115919,38.52848022
5260,1,Property,-90.36096527,38.71097786
5261,1,Property,-90.36026653,38.52133482
5262,1,Property,-90.35984064,38.61110333
5263,1,Property,-90.35970995,38.53053025
5264,1,Property,-90.359527,38.56464165
5265,1,Property,-90.35854993,38.70054162
5266,1,Property,-90.35846285,38.52527192
5267,1,Property,-90.35822524,38.70493241
5268,1,Property,-90.35820144,38.68503873
5269,1,Property,-90.35798538,38.46247266
5270,1,Property,-90.35798538,38.46247266
5271,1,Property,-90.35529852,38.59286957
5272,1,Property,-90.35476446,38.7137368
5273,1,Property,-90.35363369,38.64970259
5274,1,Property,-90.35347003,38.6922117
5275,1,Property,-90.351618,38.572808
5276,1,Property,-90.35114817,38.48855957
5277,1,Property,-90.35111087,38.6870811
5278,1,Property,-90.35084865,38.71160587
5279,1,Property,-90.35075117,38.52888617
5280,1,Property,-90.35062273,38.82392323
5281,1,Property,-90.3483781,38.56620625
5282,1,Property,-90.34829169,38.46068831
5283,1,Property,-90.348045,38.633847
5284,1,Property,-90.348045,38.633847
5285,1,Property,-90.34717263,38.69066851
5286,1,Property,-90.345305,38.56603318
5287,1,Property,-90.34410527,38.52041631
5288,1,Property,-90.342602,38.628507
5289,1,Property,-90.342196,38.621913
5290,1,Property,-90.3417045,38.70631831
5291,1,Property,-90.3417045,38.70631831
5292,1,Property,-90.3417045,38.70631831
5293,1,Property,-90.34161332,38.57570319
5294,1,Property,-90.3413843,38.51935735
5295,1,Property,-90.34113879,38.51924134
5296,1,Property,-90.33977674,38.50622595
5297,1,Property,-90.33891199,38.43078958
5298,1,Property,-90.33831307,38.50879898
5299,1,Property,-90.338119,38.651333
5300,1,Property,-90.33512082,38.55016155
5301,1,Property,-90.334451,38.623832
5302,1,Property,-90.334451,38.623832
5303,1,Property,-90.33435,38.62271
5304,1,Property,-90.33421487,38.50181743
5305,1,Property,-90.333939,38.627603
5306,1,Property,-90.33361288,38.50156257
5307,1,Property,-90.333051,38.61926
5308,1,Property,-90.332911,38.622603
5309,1,Property,-90.332911,38.622603
5310,1,Property,-90.332911,38.622603
5311,1,Property,-90.332911,38.622603
5312,1,Property,-90.332911,38.622603
5313,1,Property,-90.332911,38.622603
5314,1,Property,-90.332911,38.622603
5315,1,Property,-90.332351,38.621367
5316,1,Property,-90.331911,38.619446
5317,1,Property,-90.331911,38.619446
5318,1,Property,-90.331911,38.619446
5319,1,Property,-90.331911,38.619446
5320,1,Property,-90.331911,38.619446
5321,1,Property,-90.331911,38.619446
5322,1,Property,-90.331911,38.619446
5323,1,Property,-90.331911,38.619446
5324,1,Property,-90.331911,38.619446
5325,1,Property,-90.331911,38.619446
5326,1,Property,-90.331911,38.619446
5327,1,Property,-90.331911,38.619446
5328,1,Property,-90.33189039,38.51169364
5329,1,Property,-90.3308049,38.47924581
5330,1,Property,-90.329536,38.609223
5331,1,Property,-90.32936612,38.72061882
5332,1,Property,-90.328787,38.61208
5333,1,Property,-90.32755362,38.54356806
5334,1,Property,-90.32658674,38.83343727
5335,1,Property,-90.32639622,38.55150767
5336,1,Property,-90.32617874,38.69769322
5337,1,Property,-90.325784,38.645762
5338,1,Property,-90.325433,38.627539
5339,1,Property,-90.32495614,38.50390532
5340,1,Property,-90.32388686,38.83789795
5341,1,Property,-90.323713,38.608272
5342,1,Property,-90.3217966,38.84125155
5343,1,Property,-90.32064116,38.52208969
5344,1,Property,-90.31949123,38.50352151
5345,1,Property,-90.31868487,38.50874861
5346,1,Property,-90.318402,38.635057
5347,1,Property,-90.31797525,38.55183521
5348,1,Property,-90.3174099,38.63496871
5349,1,Property,-90.317252,38.63469
5350,1,Property,-90.316573,38.613295
5351,1,Property,-90.31632842,38.85279989
5352,1,Property,-90.31505013,38.51522738
5353,1,Property,-90.31425408,38.52561638
5354,1,Property,-90.312995,38.62138
5355,1,Property,-90.312836,38.630362
5356,1,Property,-90.31269442,38.63231274
5357,1,Property,-90.31049,38.634928
5358,1,Property,-90.30806,38.632359
5359,1,Property,-90.30741339,38.54694852
5360,1,Property,-90.30725601,38.55670534
5361,1,Property,-90.30610764,38.54523477
5362,1,Property,-90.30318986,38.67147999
5363,1,Property,-90.30303721,38.82185888
5364,1,Property,-90.30232986,38.55921433
5365,1,Property,-90.30171246,38.70890077
5366,1,Property,-90.29751047,38.71903531
5367,1,Property,-90.29641162,38.54622437
5368,1,Property,-90.29640925,38.56132215
5369,1,Property,-90.29633599,38.49444187
5370,1,Property,-90.29633599,38.49444187
5371,1,Property,-90.29409728,38.54976364
5372,1,Property,-90.29362362,38.53962111
5373,1,Property,-90.29127946,38.54821199
5374,1,Property,-90.29086115,38.53901261
5375,1,Property,-90.29014184,38.52087283
5376,1,Property,-90.28977411,38.7124542
5377,1,Property,-90.28958447,38.53762979
5378,1,Property,-90.28850513,38.68504124
5379,1,Property,-90.28849446,38.52825755
5380,1,Property,-90.28840685,38.82600078
5381,1,Property,-90.28727343,38.71249103
5382,1,Property,-90.28720328,38.84913971
5383,1,Property,-90.28663567,38.81433292
5384,1,Property,-90.28327323,38.53312605
5385,1,Property,-90.28313527,38.81424994
5386,1,Property,-90.28203667,38.82018198
5387,1,Property,-90.28192526,38.7833295
5388,1,Property,-90.28170477,38.82312318
5389,1,Property,-90.28112305,38.81937163
5390,1,Property,-90.28080701,38.79394114
5391,1,Property,-90.28044015,38.4835828
5392,1,Property,-90.28044015,38.4835828
5393,1,Property,-90.27982662,38.77310413
5394,1,Property,-90.27964707,38.52395358
5395,1,Property,-90.27423075,38.7276367
5396,1,Property,-90.27422205,38.78111716
5397,1,Property,-90.27296269,38.53616071
5398,1,Property,-90.27254359,38.72320433
5399,1,Property,-90.2717978,38.77203227
5400,1,Property,-90.27040143,38.7924535
5401,1,Property,-90.27035259,38.74689452
5402,1,Property,-90.26899585,38.7786453
5403,1,Property,-90.26875729,38.71975254
5404,1,Property,-90.26865443,38.77167221
5405,1,Property,-90.26628126,38.79373382
5406,1,Property,-90.26589328,38.74955019
5407,1,Property,-90.26559732,38.70250863
5408,1,Property,-90.26499207,38.72776711
5409,1,Property,-90.26326167,38.74650007
5410,1,Property,-90.26244746,38.78989049
5411,1,Property,-90.26110303,38.82142919
5412,1,Property,-90.26083495,38.74121963
5413,1,Property,-90.25994915,38.8240968
5414,1,Property,-90.25938938,38.75413905
5415,1,Property,-90.25886963,38.77325258
5416,1,Property,-90.25823709,38.78918338
5417,1,Property,-90.25822778,38.7190458
5418,1,Property,-90.25656843,38.75402063
5419,1,Property,-90.2565096,38.79086986
5420,1,Property,-90.2551211,38.76734738
5421,1,Property,-90.253401,38.76835733
5422,1,Property,-90.25323851,38.72450723
5423,1,Property,-90.25294679,38.72600792
5424,1,Property,-90.25009583,38.75393695
5425,1,Property,-90.25008511,38.76122067
5426,1,Property,-90.24992884,38.77000879
5427,1,Property,-90.24751761,38.75080799
5428,1,Property,-90.24743055,38.75635856
5429,1,Property,-90.24723591,38.75716817
5430,1,Property,-90.24593376,38.80147856
5431,1,Property,-90.24523148,38.72610154
5432,1,Property,-90.24494113,38.73086397
5433,1,Property,-90.2437942,38.753358
5434,1,Property,-90.24083756,38.77986512
5435,1,Property,-90.24010076,38.78098894
5436,1,Property,-90.23939294,38.81629578
5437,1,Property,-90.23831942,38.79518717
5438,1,Property,-90.23826319,38.73346945
5439,1,Property,-90.23794069,38.80650501
5440,1,Property,-90.23694557,38.7480244
5441,1,Property,-90.23678175,38.72739947
5442,1,Property,-90.23639688,38.75819624
5443,1,Property,-90.2363837,38.80465596
5444,1,Property,-90.23573959,38.80624572
5445,1,Property,-90.23565364,38.79626612
5446,1,Property,-90.23361304,38.80552732
5447,1,Property,-90.23309481,38.79346435
5448,1,Property,-90.22971282,38.75184593
5449,1,Property,-90.22859952,38.79609309
5450,1,Property,-90.22786024,38.75681233
5451,1,Property,-90.22510645,38.73259456
5452,1,Property,-90.22466012,38.77806838
5453,1,Property,-90.22331877,38.75480542
5454,1,Property,-90.22331877,38.75480542
5455,1,Property,-90.22207032,38.79442234
5456,1,Property,-90.2206811,38.79082884
5457,1,Property,-90.22055423,38.79007275
5458,1,Property,-90.21803532,38.77093706
5459,1,Property,-90.21491818,38.77612945
5460,1,Property,-90.21471701,38.78931452
5461,1,Property,-90.21111156,38.79499436
5462,1,Property,-90.21075762,38.75384726
5463,1,Property,-90.20998047,38.77680239
5464,1,Property,-90.20974524,38.78458869
5465,1,Property,-90.20969845,38.75415663
5466,1,Property,-90.20941304,38.74162689
5467,1,Property,-90.20705713,38.79615331
5468,1,Property,-90.20596735,38.74790322
5469,1,Property,-90.20499352,38.7647116
5470,1,Property,-90.20288247,38.78784003
5471,1,Property,-90.19779572,38.80827112
5472,1,Property,-90.18665326,38.76280733
5473,-1,Property,0,0
5474,1,Property,0,0
5475,1,Property,0,0
5476,1,Property,0,0
5477,1,Property,0,0
5478,1,Property,0,0
5479,1,Property,0,0
5480,1,Property,0,0
5481,-1,Property,0,0
5482,1,Property,0,0
5483,1,Property,0,0
5484,-1,Property,0,0
5485,1,Property,0,0
5486,-1,Property,0,0
5487,1,Property,0,0
5488,1,Property,0,0
5489,-1,Property,0,0
5490,-1,Property,0,0
5491,-1,Property,0,0
5492,-1,Property,0,0
5493,-1,Property,0,0
5494,1,Property,-90.66845394,38.49798022
5495,1,Property,-90.631427,38.58070955
5496,1,Property,-90.63126224,38.5021322
5497,1,Property,-90.63002494,38.50489707
5498,1,Property,-90.58667109,38.59197976
5499,1,Property,-90.57890275,38.65433997
5500,1,Property,-90.56593675,38.64185425
5501,1,Property,-90.55479744,38.59295148
5502,1,Property,-90.54482314,38.64016881
5503,1,Property,-90.53732979,38.59204613
5504,1,Property,-90.52645492,38.58683398
5505,1,Property,-90.51544912,38.62460761
5506,1,Property,-90.50456075,38.67825762
5507,1,Property,-90.4952027,38.52756804
5508,1,Property,-90.49480392,38.53745662
5509,1,Property,-90.48573542,38.56026247
5510,1,Property,-90.47905993,38.55384639
5511,1,Property,-90.47877553,38.56742802
5512,1,Property,-90.47616718,38.52773305
5513,1,Property,-90.46652488,38.77676925
5514,1,Property,-90.45201618,38.67444397
5515,1,Property,-90.4518572,38.5998117
5516,1,Property,-90.45136373,38.68628056
5517,1,Property,-90.45089428,38.53448044
5518,1,Property,-90.44790962,38.60084186
5519,1,Property,-90.44785038,38.59928855
5520,1,Property,-90.44429905,38.63188266
5521,1,Property,-90.44389764,38.67023554
5522,1,Property,-90.44373427,38.63484714
5523,1,Property,-90.4425535,38.6029464
5524,1,Property,-90.43887206,38.65555615
5525,1,Property,-90.43875855,38.50999143
5526,1,Property,-90.43875855,38.50999143
5527,1,Property,-90.43875855,38.50999143
5528,1,Property,-90.43875855,38.50999143
5529,1,Property,-90.43875855,38.50999143
5530,1,Property,-90.42491246,38.67366668
5531,1,Property,-90.41764697,38.58754395
5532,1,Property,-90.41216875,38.6342106
5533,1,Property,-90.41039871,38.57122013
5534,1,Property,-90.41033112,38.67691371
5535,1,Property,-90.41001373,38.5555873
5536,1,Property,-90.40672913,38.59959675
5537,1,Property,-90.40661664,38.7007155
5538,1,Property,-90.40629488,38.70494169
5539,1,Property,-90.40369908,38.5630796
5540,1,Property,-90.40351198,38.57642965
5541,1,Property,-90.39695802,38.69174771
5542,1,Property,-90.39695802,38.69174771
5543,1,Property,-90.39150346,38.54638442
5544,1,Property,-90.38978249,38.6916406
5545,1,Property,-90.38950344,38.69539174
5546,1,Property,-90.37976127,38.70755759
5547,1,Property,-90.37629957,38.69992795
5548,1,Property,-90.375668,38.674258
5549,1,Property,-90.375668,38.674258
5550,1,Property,-90.37219074,38.71598612
5551,1,Property,-90.37139239,38.69258083
5552,1,Property,-90.37103451,38.68920229
5553,1,Property,-90.36328606,38.69609238
5554,1,Property,-90.36328606,38.69609238
5555,1,Property,-90.36328606,38.69609238
5556,1,Property,-90.36263364,38.68775559
5557,1,Property,-90.36170387,38.70608711
5558,1,Property,-90.36157979,38.69989635
5559,1,Property,-90.36157979,38.69989635
5560,1,Property,-90.36024793,38.71153957
5561,1,Property,-90.35454227,38.71129028
5562,1,Property,-90.35208666,38.65407629
5563,1,Property,-90.35084865,38.71160587
5564,1,Property,-90.35004,38.653335
5565,1,Property,-90.345975,38.638195
5566,1,Property,-90.345975,38.638195
5567,1,Property,-90.34132108,38.51481953
5568,1,Property,-90.33977674,38.50622595
5569,1,Property,-90.33609,38.589166
5570,1,Property,-90.334722,38.6254
5571,1,Property,-90.333247,38.608474
5572,1,Property,-90.332911,38.622603
5573,1,Property,-90.332911,38.622603
5574,1,Property,-90.332911,38.622603
5575,1,Property,-90.332911,38.622603
5576,1,Property,-90.332911,38.622603
5577,1,Property,-90.332351,38.621367
5578,1,Property,-90.331911,38.619446
5579,1,Property,-90.3303897,38.50520513
5580,1,Property,-90.3303897,38.50520513
5581,1,Property,-90.32917357,38.69886618
5582,1,Property,-90.327785,38.613217
5583,1,Property,-90.32743501,38.50456992
5584,1,Property,-90.32720191,38.50587306
5585,1,Property,-90.326051,38.57978
5586,1,Property,-90.326051,38.57978
5587,1,Property,-90.326051,38.57978
5588,1,Property,-90.326051,38.57978
5589,1,Property,-90.326051,38.57978
5590,1,Property,-90.326051,38.57978
5591,1,Property,-90.326051,38.57978
5592,1,Property,-90.32359,38.610113
5593,1,Property,-90.322788,38.613624
5594,1,Property,-90.319227,38.630119
5595,1,Property,-90.318302,38.613008
5596,1,Property,-90.317746,38.58366
5597,1,Property,-90.317252,38.63469
5598,1,Property,-90.31482411,38.71939901
5599,1,Property,-90.313372,38.619475
5600,1,Property,-90.31276258,38.82587658
5601,1,Property,-90.31087323,38.63314211
5602,1,Property,-90.310533,38.633862
5603,1,Property,-90.3085585,38.53220302
5604,1,Property,-90.30611878,38.55793245
5605,1,Property,-90.30510904,38.48370093
5606,1,Property,-90.30368589,38.49181775
5607,1,Property,-90.30296353,38.51882652
5608,1,Property,-90.29677772,38.83638148
5609,1,Property,-90.29633599,38.49444187
5610,1,Property,-90.29633599,38.49444187
5611,1,Property,-90.29493509,38.49082141
5612,1,Property,-90.29415094,38.54895831
5613,1,Property,-90.29415094,38.54895831
5614,1,Property,-90.29161804,38.77298468
5615,1,Property,-90.28925916,38.71207691
5616,1,Property,-90.28847958,38.71074684
5617,1,Property,-90.2877746,38.68529357
5618,1,Property,-90.28474784,38.53731225
5619,1,Property,-90.28446189,38.53362355
5620,1,Property,-90.2839137,38.53427505
5621,1,Property,-90.28390813,38.54307345
5622,1,Property,-90.27987048,38.81565965
5623,1,Property,-90.27594192,38.53351505
5624,1,Property,-90.27040475,38.79278404
5625,1,Property,-90.26922815,38.72360628
5626,1,Property,-90.2654463,38.77704186
5627,1,Property,-90.26334547,38.71791811
5628,1,Property,-90.262183,38.7169722
5629,1,Property,-90.26204245,38.7125229
5630,1,Property,-90.25689883,38.71520328
5631,1,Property,-90.2439327,38.72347948
5632,1,Property,-90.24343623,38.72673946
5633,1,Property,-90.24226083,38.74540021
5634,1,Property,-90.24070594,38.73293808
5635,1,Property,-90.23106808,38.79634249
5636,1,Property,-90.21935425,38.7724199
5637,1,Property,-90.2169673,38.77409633
5638,1,Property,-90.213285,38.79405651
5639,1,Property,-90.21249684,38.74783419
5640,1,Property,-90.20204065,38.76550864
5641,1,Property,-90.20204065,38.76550864
5642,1,Property,0,0
5643,1,Property,0,0
5644,1,Property,0,0
5645,1,Property,0,0
5646,-1,Property,0,0
5647,-1,Property,0,0
5648,-1,Property,0,0
5649,1,Property,-90.65674218,38.50626979
5650,1,Property,-90.62075324,38.6099775
5651,1,Property,-90.61709135,38.57016573
5652,1,Property,-90.60370647,38.66608204
5653,1,Property,-90.60370637,38.66608207
5654,1,Property,-90.6014696,38.66597639
5655,1,Property,-90.57918746,38.59223666
5656,1,Property,-90.57024818,38.64511303
5657,1,Property,-90.56930757,38.64233267
5658,1,Property,-90.56593675,38.64185425
5659,1,Property,-90.55483812,38.59295103
5660,1,Property,-90.554783,38.592953
5661,1,Property,-90.55330206,38.65677513
5662,1,Property,-90.55284467,38.64641243
5663,1,Property,-90.55264071,38.6568839
5664,1,Property,-90.551571,38.592877
5665,1,Property,-90.550942,38.587918
5666,1,Property,-90.54304536,38.66051672
5667,1,Property,-90.53234586,38.6355421
5668,1,Property,-90.52548832,38.63949466
5669,1,Property,-90.50402328,38.65119121
5670,1,Property,-90.49581605,38.59022606
5671,1,Property,-90.49571898,38.59004019
5672,1,Property,-90.4946119,38.58360742
5673,1,Property,-90.48843361,38.59536957
5674,1,Property,-90.47884735,38.51404453
5675,1,Property,-90.47881858,38.55330041
5676,1,Property,-90.46460008,38.76812953
5677,1,Property,-90.46375489,38.54210262
5678,1,Property,-90.46150316,38.6295201
5679,1,Property,-90.45649674,38.77133773
5680,1,Property,-90.45514037,38.77211121
5681,1,Property,-90.45489577,38.76193255
5682,1,Property,-90.45414465,38.76151145
5683,1,Property,-90.44255386,38.50704623
5684,1,Property,-90.44140644,38.54325202
5685,1,Property,-90.44047769,38.51169911
5686,1,Property,-90.44043538,38.5336197
5687,1,Property,-90.4400057,38.57435152
5688,1,Property,-90.43875855,38.50999143
5689,1,Property,-90.43875855,38.50999143
5690,1,Property,-90.43875855,38.50999143
5691,1,Property,-90.42808853,38.6506927
5692,1,Property,-90.41665794,38.61276858
5693,1,Property,-90.41613099,38.60769974
5694,1,Property,-90.41255427,38.56528089
5695,1,Property,-90.41234524,38.55036046
5696,1,Property,-90.40945919,38.59997975
5697,1,Property,-90.40854398,38.5642039
5698,1,Property,-90.40776128,38.62662306
5699,1,Property,-90.40776128,38.62662306
5700,1,Property,-90.40664053,38.67711059
5701,1,Property,-90.40651834,38.55810269
5702,1,Property,-90.40369908,38.5630796
5703,1,Property,-90.40369135,38.70352029
5704,1,Property,-90.38600052,38.57978024
5705,1,Property,-90.38597484,38.69609834
5706,1,Property,-90.38053317,38.49459371
5707,1,Property,-90.38053317,38.49459371
5708,1,Property,-90.37418887,38.49003679
5709,1,Property,-90.37286088,38.51009838
5710,1,Property,-90.37237819,38.71996133
5711,1,Property,-90.37146895,38.69213608
5712,1,Property,-90.36970775,38.7174562
5713,1,Property,-90.36858863,38.71970451
5714,1,Property,-90.36836304,38.53013046
5715,1,Property,-90.36537261,38.48895468
5716,1,Property,-90.36502368,38.70020655
5717,1,Property,-90.36502368,38.70020655
5718,1,Property,-90.36389813,38.69389964
5719,1,Property,-90.36328697,38.51902009
5720,1,Property,-90.36328606,38.69609238
5721,1,Property,-90.36328606,38.69609238
5722,1,Property,-90.36290257,38.46793105
5723,1,Property,-90.36157979,38.69989635
5724,1,Property,-90.36097415,38.68546647
5725,1,Property,-90.360013,38.6227
5726,1,Property,-90.35952095,38.71052941
5727,1,Property,-90.358272,38.72084951
5728,1,Property,-90.35823064,38.72016265
5729,1,Property,-90.35806323,38.68650367
